site,depth,replicate_no,family,species,size,biomass
rah_dashu_haa,10,1,PAR,DUSKY,Nov-20,99.92
rah_dashu_haa,10,1,PAR,DUSKY,Nov-20,99.92
rah_dashu_haa,10,1,PAR,DUSKY,Nov-20,99.92
rah_dashu_haa,10,1,PAR,DUSKY,Nov-20,99.92
rah_dashu_haa,10,1,PAR,DUSKY,Nov-20,99.92
rah_dashu_haa,10,1,PAR,DUSKY,21-30,467.63
rah_dashu_haa,10,1,PAR,DUSKY,21-30,467.63
rah_dashu_haa,10,1,PAR,DUSKY,31-40,1304.18
rah_dashu_haa,10,1,PAR,DUSKY,31-40,1304.18
rah_dashu_haa,10,1,PAR,DUSKY,31-40,1304.18
rah_dashu_haa,10,1,PAR,3 COLOUR,44837,
rah_dashu_haa,10,1,PAR,3 COLOUR,44837,
rah_dashu_haa,10,1,PAR,3 COLOUR,21-30,
rah_dashu_haa,10,1,TRIG,STR,NA,
rah_dashu_haa,10,1,TRIG,STR,NA,
rah_dashu_haa,10,1,TRIG,STR,NA,
rah_dashu_haa,10,1,TRIG,STR,NA,
rah_dashu_haa,10,1,TRIG,STR,NA,
rah_dashu_haa,10,1,TRIG,STR,NA,
rah_dashu_haa,10,1,TRIG,STR,NA,
rah_dashu_haa,10,1,TRIG,SUFB,NA,
rah_dashu_haa,10,1,TRIG,SUFB,NA,
rah_dashu_haa,10,1,T&J,MEL,Nov-20,
rah_dashu_haa,10,1,T&J,MEL,Nov-20,
rah_dashu_haa,10,1,T&J,MEL,Nov-20,
rah_dashu_haa,10,1,T&J,MEL,21-30,
rah_dashu_haa,10,1,T&J,MEL,21-30,
rah_dashu_haa,10,1,T&J,MEL,21-30,
rah_dashu_haa,10,1,T&J,MEL,21-30,
rah_dashu_haa,10,1,T&J,MEL,21-30,
rah_dashu_haa,10,1,T&J,MEL,21-30,
rah_dashu_haa,10,2,PAR,SORDID,44837,3.7
rah_dashu_haa,10,2,PAR,SORDID,44837,3.7
rah_dashu_haa,10,2,PAR,SORDID,44837,3.7
rah_dashu_haa,10,2,PAR,SORDID,44837,3.7
rah_dashu_haa,10,2,PAR,SORDID,44837,3.7
rah_dashu_haa,10,2,PAR,SORDID,44837,3.7
rah_dashu_haa,10,2,PAR,SORDID,44837,3.7
rah_dashu_haa,10,2,PAR,SORDID,44837,3.7
rah_dashu_haa,10,2,PAR,SORDID,Nov-20,91.02
rah_dashu_haa,10,2,PAR,SORDID,Nov-20,91.02
rah_dashu_haa,10,2,PAR,SORDID,Nov-20,91.02
rah_dashu_haa,10,2,PAR,SORDID,Nov-20,91.02
rah_dashu_haa,10,2,PAR,SORDID,Nov-20,91.02
rah_dashu_haa,10,2,PAR,SORDID,Nov-20,91.02
rah_dashu_haa,10,2,PAR,SORDID,Nov-20,91.02
rah_dashu_haa,10,2,PAR,SORDID,Nov-20,91.02
rah_dashu_haa,10,2,PAR,SORDID,Nov-20,91.02
rah_dashu_haa,10,2,PAR,SORDID,Nov-20,91.02
rah_dashu_haa,10,2,PAR,SORDID,21-30,423.88
rah_dashu_haa,10,2,PAR,SORDID,21-30,423.88
rah_dashu_haa,10,2,PAR,SORDID,21-30,423.88
rah_dashu_haa,10,2,PAR,SORDID,21-30,423.88
rah_dashu_haa,10,2,PAR,SORDID,21-30,423.88
rah_dashu_haa,10,2,PAR,SORDID,21-30,423.88
rah_dashu_haa,10,2,PAR,SORDID,21-30,423.88
rah_dashu_haa,10,2,PAR,SORDID,21-30,423.88
rah_dashu_haa,10,2,PAR,SORDID,31-40,1178.25
rah_dashu_haa,10,2,PAR,SORDID,31-40,1178.25
rah_dashu_haa,10,2,PAR,SORDID,31-40,1178.25
rah_dashu_haa,10,2,PAR,SORDID,31-40,1178.25
rah_dashu_haa,10,2,PAR,SORDID,31-40,1178.25
rah_dashu_haa,10,2,PAR,SORDID,31-40,1178.25
rah_dashu_haa,10,2,PAR,DUSKY,44837,4.02
rah_dashu_haa,10,2,PAR,DUSKY,44837,4.02
rah_dashu_haa,10,2,PAR,DUSKY,44837,4.02
rah_dashu_haa,10,2,PAR,DUSKY,44837,4.02
rah_dashu_haa,10,2,PAR,DUSKY,44837,4.02
rah_dashu_haa,10,2,PAR,DUSKY,44837,4.02
rah_dashu_haa,10,2,PAR,DUSKY,44837,4.02
rah_dashu_haa,10,2,PAR,DUSKY,Nov-20,99.92
rah_dashu_haa,10,2,PAR,DUSKY,Nov-20,99.92
rah_dashu_haa,10,2,PAR,DUSKY,Nov-20,99.92
rah_dashu_haa,10,2,PAR,DUSKY,Nov-20,99.92
rah_dashu_haa,10,2,PAR,DUSKY,21-30,467.63
rah_dashu_haa,10,2,PAR,DUSKY,21-30,467.63
rah_dashu_haa,10,2,PAR,DUSKY,21-30,467.63
rah_dashu_haa,10,2,PAR,DUSKY,21-30,467.63
rah_dashu_haa,10,2,PAR,DUSKY,21-30,467.63
rah_dashu_haa,10,2,PAR,3 COLOUR,44837,4.02
rah_dashu_haa,10,2,PAR,3 COLOUR,21-30,467.63
rah_dashu_haa,10,2,PAR,3 COLOUR,21-30,467.63
rah_dashu_haa,10,2,PAR,ECLIPSE,21-30,423.88
rah_dashu_haa,10,2,PAR,ECLIPSE,31-40,1178.25
rah_dashu_haa,10,2,PAR,ECLIPSE,31-40,1178.25
rah_dashu_haa,10,2,TRIG,STR,NA,NA
rah_dashu_haa,10,2,TRIG,STR,NA,NA
rah_dashu_haa,10,2,TRIG,STR,NA,NA
rah_dashu_haa,10,2,TRIG,STR,NA,NA
rah_dashu_haa,10,2,TRIG,STR,NA,NA
rah_dashu_haa,10,2,TRIG,STR,NA,NA
rah_dashu_haa,10,2,TRIG,STR,NA,NA
rah_dashu_haa,10,2,TRIG,SUFB,NA,NA
rah_dashu_haa,10,2,TRIG,SUFB,NA,NA
rah_dashu_haa,10,1,EMP,MONO,Nov-20,89
rah_dashu_haa,10,1,EMP,MONO,Nov-20,89
rah_dashu_haa,10,1,EMP,MONO,Nov-20,89
rah_dashu_haa,10,1,EMP,MONO,Nov-20,89
rah_dashu_haa,10,1,EMP,MONO,Nov-20,89
rah_dashu_haa,10,1,EMP,AUR,Nov-20,76
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,1,SNAP,IND2,21-30,63
rah_dashu_haa,10,1,GRO,ARE,Nov-20,49
rah_dashu_haa,10,1,GRO,ARE,Nov-20,49
rah_dashu_haa,10,1,GRO,LEU,Nov-20,398
rah_dashu_haa,10,1,GRO,LEU,Nov-20,398
rah_dashu_haa,10,1,GRO,ALBO,21-30,226
rah_dashu_haa,10,1,GRO,ALBO,21-30,226
rah_dashu_haa,10,1,GRO,ALBO,21-30,226
rah_dashu_haa,10,1,GRO,LOU,Nov-20,103
rah_dashu_haa,10,1,GRO,MIN,Nov-20,55
rah_dashu_haa,10,1,GRO,LEO,Nov-20,103
rah_dashu_haa,10,1,GRO,SEX,Nov-20,998
rah_dashu_haa,10,1,GRO,SEX,Nov-20,998
rah_dashu_haa,10,1,GRO,SEX,Nov-20,998
rah_dashu_haa,10,1,GRO,SEX,Nov-20,998
rah_dashu_haa,10,1,GRO,ARG,Nov-20,59
rah_dashu_haa,10,1,GRO,ARG,Nov-20,59
rah_dashu_haa,10,1,GRO,ARG,Nov-20,59
rah_dashu_haa,10,1,GRO,ROG,Nov-20,64
rah_dashu_haa,10,1,GRO,ROG,Nov-20,64
rah_dashu_haa,10,1,GRO,ROG,Nov-20,64
rah_dashu_haa,10,1,GRO,ROG,Nov-20,64
rah_dashu_haa,10,1,BUT,TRI,NA,NA
rah_dashu_haa,10,1,BUT,TRI,NA,NA
rah_dashu_haa,10,1,BUT,TRI,NA,NA
rah_dashu_haa,10,1,BUT,KLE,NA,NA
rah_dashu_haa,10,1,BUT,KLE,NA,NA
rah_dashu_haa,10,1,BUT,KLE,NA,NA
rah_dashu_haa,10,1,BUT,KLE,NA,NA
rah_dashu_haa,10,1,BUT,GUT,NA,NA
rah_dashu_haa,10,1,BUT,GUT,NA,NA
rah_dashu_haa,10,1,BUT,COL,NA,NA
rah_dashu_haa,10,1,BUT,MEY,NA,NA
rah_dashu_haa,10,1,BUT,MEY,NA,NA
rah_dashu_haa,10,1,BUT,MEY,NA,NA
rah_dashu_haa,10,1,BUT,LN,NA,NA
rah_dashu_haa,10,1,BUT,LN,NA,NA
rah_dashu_haa,10,1,BUT,VLN,NA,NA
rah_dashu_haa,10,1,BUT,VLN,NA,NA
rah_dashu_haa,10,1,BUT,TFT,NA,NA
rah_dashu_haa,10,1,BUT,TFT,NA,NA
rah_dashu_haa,10,1,BUT,TFT,NA,NA
rah_dashu_haa,10,1,BUT,TFT,NA,NA
rah_dashu_haa,10,1,BUT,PYR,NA,NA
rah_dashu_haa,10,2,EMP,MONO,Nov-20,89
rah_dashu_haa,10,2,EMP,MONO,Nov-20,89
rah_dashu_haa,10,2,EMP,MONO,Nov-20,89
rah_dashu_haa,10,2,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,2,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,2,SNAP,IND2,Nov-20,63
rah_dashu_haa,10,2,GRO,ARE,Nov-20,49
rah_dashu_haa,10,2,GRO,ARE,Nov-20,49
rah_dashu_haa,10,2,GRO,ARE,Nov-20,49
rah_dashu_haa,10,2,GRO,ARE,Nov-20,49
rah_dashu_haa,10,2,GRO,ARE,Nov-20,49
rah_dashu_haa,10,2,GRO,ARE,Nov-20,49
rah_dashu_haa,10,2,GRO,ARE,Nov-20,49
rah_dashu_haa,10,2,GRO,LEU,Nov-20,398
rah_dashu_haa,10,2,GRO,LOU,Nov-20,49
rah_dashu_haa,10,2,GRO,LOU,21-30,226
rah_dashu_haa,10,2,GRO,LEO,Nov-20,103
rah_dashu_haa,10,2,GRO,LEO,Nov-20,103
rah_dashu_haa,10,2,GRO,BOE,Nov-20,71.19
rah_dashu_haa,10,2,GRO,SEX,Nov-20,998
rah_dashu_haa,10,2,GRO,SEX,Nov-20,998
rah_dashu_haa,10,2,GRO,SEX,Nov-20,998
rah_dashu_haa,10,2,GRO,SEX,Nov-20,998
rah_dashu_haa,10,2,GRO,ARG,Nov-20,59
rah_dashu_haa,10,2,GRO,ARG,Nov-20,59
rah_dashu_haa,10,2,GRO,ARG,Nov-20,59
rah_dashu_haa,10,2,GRO,ARG,Nov-20,59
rah_dashu_haa,10,2,GRO,ARG,Nov-20,59
rah_dashu_haa,10,2,GRO,ARG,Nov-20,59
rah_dashu_haa,10,2,GRO,ROG,Nov-20,64
rah_dashu_haa,10,2,GRO,ROG,Nov-20,64
rah_dashu_haa,10,2,GRO,ROG,Nov-20,64
rah_dashu_haa,10,2,GRO,ROG,Nov-20,64
rah_dashu_haa,10,2,GRO,ROG,Nov-20,64
rah_dashu_haa,10,2,GRO,ROG,Nov-20,64
rah_dashu_haa,10,2,GRO,ROG,Nov-20,64
rah_dashu_haa,10,2,GRO,ROG,Nov-20,64
rah_dashu_haa,10,2,BUT,TRI,NA,NA
rah_dashu_haa,10,2,BUT,TRI,NA,NA
rah_dashu_haa,10,2,BUT,TRI,NA,NA
rah_dashu_haa,10,2,BUT,TRI,NA,NA
rah_dashu_haa,10,2,BUT,TRI,NA,NA
rah_dashu_haa,10,2,BUT,TRI,NA,NA
rah_dashu_haa,10,2,BUT,TRI,NA,NA
rah_dashu_haa,10,2,BUT,XAN,NA,NA
rah_dashu_haa,10,2,BUT,MADA,NA,NA
rah_dashu_haa,10,2,BUT,MADA,NA,NA
rah_dashu_haa,10,2,BUT,MADA,NA,NA
rah_dashu_haa,10,2,BUT,KLE,NA,NA
rah_dashu_haa,10,2,BUT,KLE,NA,NA
rah_dashu_haa,10,2,BUT,GUT,NA,NA
rah_dashu_haa,10,2,BUT,GUT,NA,NA
rah_dashu_haa,10,2,BUT,LN,NA,NA
rah_dashu_haa,10,2,BUT,VLN,NA,NA
rah_dashu_haa,10,2,BUT,VLN,NA,NA
rah_dashu_haa,10,2,BUT,TFT,NA,NA
rah_dashu_haa,10,2,BUT,TFT,NA,NA
rah_dashu_haa,10,2,BUT,TFT,NA,NA
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,SORDID,44837,3.7
rah_dashu_haa,15,1,PAR,DUSKY,44837,4.02
rah_dashu_haa,15,1,PAR,DUSKY,44837,4.02
rah_dashu_haa,15,1,PAR,DUSKY,44837,4.02
rah_dashu_haa,15,1,PAR,DUSKY,44837,4.02
rah_dashu_haa,15,1,PAR,3 COLOUR,44837,4.02
rah_dashu_haa,15,1,PAR,SCABER,44837,3.62
rah_dashu_haa,15,1,PAR,ECLIPSE,44837,3.7
rah_dashu_haa,15,1,PAR,FRENATUS,44837,5.9
rah_dashu_haa,15,1,TRIG,STR,NA,NA
rah_dashu_haa,15,1,TRIG,STR,NA,NA
rah_dashu_haa,15,1,TRIG,STR,NA,NA
rah_dashu_haa,15,1,TRIG,STR,NA,NA
rah_dashu_haa,15,1,TRIG,STR,NA,NA
rah_dashu_haa,15,1,TRIG,STR,NA,NA
rah_dashu_haa,15,1,T&J,MEL,44837,4
rah_dashu_haa,15,1,T&J,MEL,44837,4
rah_dashu_haa,15,1,T&J,MEL,44837,4
rah_dashu_haa,15,1,T&J,MEL,44837,4
rah_dashu_haa,15,1,T&J,MEL,44837,4
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,1,T&J,MEL,Nov-20,82
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,SORDID,44837,3.7
rah_dashu_haa,15,2,PAR,DUSKY,44837,4.02
rah_dashu_haa,15,2,PAR,DUSKY,44837,4.02
rah_dashu_haa,15,2,PAR,DUSKY,44837,4.02
rah_dashu_haa,15,2,PAR,SCABER,Nov-20,69.96
rah_dashu_haa,15,2,PAR,BLUEBARBAR,Nov-20,91.02
rah_dashu_haa,15,2,TRIG,STR,NA,NA
rah_dashu_haa,15,2,TRIG,STR,NA,NA
rah_dashu_haa,15,2,TRIG,STR,NA,NA
rah_dashu_haa,15,2,TRIG,SUFB,NA,NA
rah_dashu_haa,15,2,TRIG,SUFB,NA,NA
rah_dashu_haa,15,2,TRIG,SUFB,NA,NA
rah_dashu_haa,15,2,TRIG,SUFB,NA,NA
rah_dashu_haa,15,2,TRIG,SUFB,NA,NA
rah_dashu_haa,15,2,TRIG,SUFB,NA,NA
rah_dashu_haa,15,2,TRIG,SUFB,NA,NA
rah_dashu_haa,15,1,EMP,MONO,Nov-20,89
rah_dashu_haa,15,1,EMP,MONO,Nov-20,89
rah_dashu_haa,15,1,EMP,MONO,Nov-20,89
rah_dashu_haa,15,1,SNAP,KAS,Nov-20,66
rah_dashu_haa,15,1,SNAP,KAS,Nov-20,66
rah_dashu_haa,15,1,SNAP,KAS,Nov-20,66
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
rah_dashu_haa,15,1,SNAP,IND2,Nov-20,63
