site,gps_coordi0tes,date,start_time,end_time,depth,replicate_no,family,species,size,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC ,SQ,7,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC ,SQ,4,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC ,CROC,8,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC ,CROC,7,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC ,CROC,3.5,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,SEA,PINK,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,GC,SQ,5,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,GC,SQ,50,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,GC,SQ,16,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,15:16,16:05,10,1,GC,MAX,16,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,PINK,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,SEA,PINK,0,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,MAX,12,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,MAX,18,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,6,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,7,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,38,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,8,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,39,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,8,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,13,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,49,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,3,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,9,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,SQ,20,,,,,,,,,,,,,,,,
baresdhoo_outside,"1.9638828 N, 73.53557145E",13/04/22,16:57,17:53,5,2,GC,CROC,3,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,10:00,10:55,10,1,GC,SQ,19,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,10:00,10:55,10,1,GC,SQ,13,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,10:00,10:55,10,1,GC,SQ,12,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,10:00,10:55,10,1,GC,SQ,9,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,10:00,10:55,10,1,GC,MAX,16,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,10:00,10:55,10,2,SEA,PINC,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,SQ,16,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,SQ,9,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,SQ,10,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,SQ,13,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,SQ,15,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,SQ,10,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,SQ,11,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,SQ,8,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,SQ,6,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,SQ,25,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,GC,MAX,7,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,SEA,PINC,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,SEA,FLO,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900531",28/04/2023,11:34,12:36,5,1,SEA,FLO,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900532",28/04/2024,11:34,12:36,5,1,SEA,FLO,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,CS,PINC,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,1,SEA,COT,10,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900505",28/04/1997,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900506",28/04/1998,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900507",28/04/1999,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900508",28/04/2000,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900509",28/04/2001,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900510",28/04/2002,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900511",28/04/2003,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900512",28/04/2004,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900513",28/04/2005,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900514",28/04/2006,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900515",28/04/2007,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900516",28/04/2008,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900517",28/04/2009,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900518",28/04/2010,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900519",28/04/2011,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900520",28/04/2012,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900521",28/04/2013,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900522",28/04/2014,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900523",28/04/2015,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900524",28/04/2016,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900525",28/04/2017,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900526",28/04/2018,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900527",28/04/2019,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900528",28/04/2020,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900529",28/04/2021,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,2,GC,SQ,5,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,2,GC,SQ,4,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,2,GC,SQ,30,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,2,GC,MAX,2,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900530",28/04/2022,11:34,12:36,5,2,GC,MAX,15,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900531",28/04/2023,10:00,10:55,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900532",28/04/2024,10:00,10:55,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900540",28/04/2032,10:00,10:55,10,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900541",28/04/2033,10:00,10:55,10,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900542",28/04/2034,10:00,10:55,10,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900543",28/04/2035,10:00,10:55,10,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900544",28/04/2036,10:00,10:55,10,2,GC,SQ,12,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900556",28/04/2048,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900557",28/04/2049,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900558",28/04/2050,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900559",28/04/2051,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900560",28/04/2052,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900561",28/04/2053,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900562",28/04/2054,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900563",28/04/2055,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900564",28/04/2056,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900565",28/04/2057,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900566",28/04/2058,11:34,12:36,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900567",28/04/2059,11:34,12:36,5,1,SEA,PINC,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900568",28/04/2060,11:34,12:36,5,1,GC,MAX,12,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900569",28/04/2061,11:34,12:36,5,1,GC,SQ,20,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900570",28/04/2062,11:34,12:36,5,1,GC,SQ,12,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900571",28/04/2063,11:34,12:36,5,1,GC,SQ,21,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900572",28/04/2064,11:34,12:36,5,1,GC,SQ,13,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900573",28/04/2065,11:34,12:36,5,1,GC,CROC,11,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900574",28/04/2066,11:34,12:36,5,1,GC,CROC,3,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900575",28/04/2067,11:34,12:36,5,1,GC,CROC,4,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900587",28/04/2079,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900588",28/04/2080,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900589",28/04/2081,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900590",28/04/2082,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900591",28/04/2083,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900592",28/04/2084,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900593",28/04/2085,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900594",28/04/2086,11:34,12:36,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900595",28/04/2087,11:34,12:36,5,2,SEA,PINK,0,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900596",28/04/2088,11:34,12:36,5,2,GC,CROC,12,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900597",28/04/2089,11:34,12:36,5,2,GC,CROC,4,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900598",28/04/2090,11:34,12:36,5,2,GC,NECK,5,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900599",28/04/2091,11:34,12:36,5,2,GC,SQ,20,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900600",28/04/2092,11:34,12:36,5,2,GC,SQ,16,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900601",28/04/2093,11:34,12:36,5,2,GC,SQ,12,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900602",28/04/2094,11:34,12:36,5,2,GC,SQ,11,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900603",28/04/2095,11:34,12:36,5,2,GC,SQ,17,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900604",28/04/2096,11:34,12:36,5,2,GC,SQ,12,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900605",28/04/2097,11:34,12:36,5,2,GC,MAX,19,,,,,,,,,,,,,,,,
fo0dhoo_inside,"1.8329969, 73.4900606",28/04/2098,11:34,12:36,5,2,GC,MAX,4,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,1,GC,NECK,7,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,1,GC,SQ,15,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,1,GC,SQ,16,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,1,GC,MAX,4,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,2,GC,SQ,40,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,2,GC,SQ,45,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,1,GC,SQ,5,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,1,GC,SQ,4.5,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,2,CS,PINC,0,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,2,GC,MAX,9.5,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,1,GC,SQ,15,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,2,GC,MAX,3,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,2,GC,SQ,4,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,2,GC,SQ,50,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,10:14,11:04,10,2,GC,CROC,3,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,1,GC,SQ,3,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,1,GC,SQ,6,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,1,GC,CROC,3,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,2,GC,SQ,15,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,2,GC,SQ,8,,,,,,,,,,,,,,,,
kuda_falhu,"1.9483193, 73.4970586",05/03/2022,11:48,12:46,5,2,GC,MAX,23,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,2,GC,MAX,13,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,10:02,10:56,15,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,10:02,10:56,15,1,GC,SQ,13,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,LOB,PAINTED,0,,,,,,,,,,,,,,,,
maabaidhoo_outside,"2.0314458, 73.5371660",05/05/2022,11:44,12:39,10,1,GC,MAX,5,,,,,,,,,,,,,,,,
mundoo_kandhu,"2.0169639, 73.5379375",05/07/2022,11:50,12:38,10,1,GC,SQ,43,,,,,,,,,,,,,,,,
mundoo_kandhu,"2.0169639, 73.5379376",05/07/2022,11:50,12:38,10,1,GC,MAX,17,,,,,,,,,,,,,,,,
mundoo_kandhu,"2.0169639, 73.5379390",05/07/2022,11:50,12:38,10,2,GC,SQ,14,,,,,,,,,,,,,,,,
mundoo_kandhu,"2.0169639, 73.5379390",05/07/2022,11:50,12:38,10,2,GC,SQ,50,,,,,,,,,,,,,,,,
mundoo_kandhu,"2.0169639, 73.5379390",05/07/2022,11:50,12:38,10,2,GC,SQ,19,,,,,,,,,,,,,,,,
mundoo_kandhu,"2.0169639, 73.5379390",05/07/2022,09:59,10:53,15,1,GC,SQ,12,,,,,,,,,,,,,,,,
mundoo_kandhu,"2.0169639, 73.5379390",05/07/2022,11:50,12:38,10,1,GC,MAX,6,,,,,,,,,,,,,,,,
mundoo_kandhu,"2.0169639, 73.5379390",05/07/2022,11:50,12:38,10,2,GC,SQ,9,,,,,,,,,,,,,,,,
mundoo_kandhu,"2.0169639, 73.5379390",05/07/2022,11:50,12:38,10,2,GC,SQ,8,,,,,,,,,,,,,,,,
mundoo_kandhu,"2.0169639, 73.5379390",05/07/2022,11:50,12:38,10,2,GC,MAX,15,,,,,,,,,,,,,,,,
fushi_kandu,"2.0369224, 73.5368052",15/05/2022,12:02,12:58,10,1,GC,CROC,6,,,,,,,,,,,,,,,,
fushi_kandu,"2.0369224, 73.5368052",15/05/2022,12:02,12:58,10,1,GC,SQ,9,,,,,,,,,,,,,,,,
fushi_kandu,"2.0369224, 73.5368052",15/05/2022,12:02,12:58,10,1,GC,SQ,22,,,,,,,,,,,,,,,,
fushi_kandu,"2.0369224, 73.5368052",15/05/2022,12:02,12:58,10,1,GC,MAX,4,,,,,,,,,,,,,,,,
fushi_kandu,"2.0369224, 73.5368052",15/05/2022,12:02,12:58,10,1,GC,MAX,15,,,,,,,,,,,,,,,,
fushi_kandu,"2.0369224, 73.5368052",15/05/2022,10:04,11:03,15,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
fushi_kandu,"2.0369224, 73.5368052",15/05/2022,12:02,12:58,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
fushi_kandu,"2.0369224, 73.5368052",15/05/2022,12:02,12:58,10,2,GC,MAX,6,,,,,,,,,,,,,,,,
fushi_kandu,"2.0369224, 73.5368052",15/05/2022,12:02,12:58,10,2,GC,MAX,6,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
maabaidhoo_inside,"2°01'37.1""N 73°31'41.8""E",21/05/22,14:53,15:43,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
